id_observacion,id_referencia,minorista,categoria,url,momento_utc,precio,precio_lista,moneda,disponibilidad,metodo,estado,detalle_error,html_hash,nombre,precio_referencia,descuento_anunciado,metodo_referencia,extracto,version_captura
7,REF0001,ktronix,"",https://www.ktronix.com/ipad-air-13-m4-128gb-wifi-gr/p/195950797978,2026-08-20T19:23:54.719969+00:00,4709010.0,,,"",meta,ok,,5369714549046226716,,,,,,
87,REF0001,ktronix,"",https://www.ktronix.com/ipad-air-13-m4-128gb-wifi-gr/p/195950797978,2026-09-18T13:02:00.609548+00:00,4709010.0,,,"",meta,ok,,80531df053f21533139acabb4b18c9eff3cce37d877273ad28461809302186b7,"Tablet Apple M4 13 pulgadas 128GB | Ktronix",,,,meta=4709010.0,v2-2026-09
8,REF0002,ktronix,"",https://www.ktronix.com/silla-gamer-bergara-gris-dg/p/7705946585781,2026-08-20T19:24:12.520395+00:00,849900.0,,,"",meta,ok,,-7415288834950937865,,,,,,
88,REF0002,ktronix,"",https://www.ktronix.com/silla-gamer-bergara-gris-dg/p/7705946585781,2026-09-18T13:02:16.798670+00:00,849990.0,,,"",meta,ok,,5a37a48f672beb22a76dee4fc1bc9fe8d3fb5f4d209c2ea2a0209e11cf08216e,"Silla Gamer TUKASA Bergara Roja",,,,meta=849990.0,v2-2026-09
9,REF0003,ktronix,"",https://www.ktronix.com/nev-hcb-nf-cs-226lt-n243miplg/p/7704353450736,2026-08-20T19:24:28.182095+00:00,1599900.0,,,"",meta,ok,,-4086278359787074982,,,,,,
89,REF0003,ktronix,"",https://www.ktronix.com/nev-hcb-nf-cs-226lt-n243miplg/p/7704353450736,2026-09-18T13:02:29.714633+00:00,1529900.0,,,"",meta,ok,,67a56d2073dd03336d95fc7562e7fc3818b4f4c53918768b86d4d2b208340b1b,"Nevera Haceb 226L No Frost Dispensador | Ktronix",,,,meta=1529900.0,v2-2026-09
10,REF0004,ktronix,"",https://www.ktronix.com/mem-usb-king-datatravl-64gb-rs/p/740617336283,2026-08-20T19:24:44.385373+00:00,79900.0,,,"",meta,ok,,-3355551606609562166,,,,,,
90,REF0004,ktronix,"",https://www.ktronix.com/mem-usb-king-datatravl-64gb-rs/p/740617336283,2026-09-18T13:02:44.814190+00:00,59900.0,,,"",meta,ok,,7a05340f81cbc49143d2454905a807e28754b7db171747df9e4d9326fba56f28,"Memoria USB KINGSTON DataTraveler Exodia M 64GB Verde",,,,meta=59900.0,v2-2026-09
11,REF0005,ktronix,"",https://www.ktronix.com/cel4g-moto-g15-128gb-nj/p/840023280221,2026-08-20T19:24:54.663579+00:00,499050.0,,,"",meta,ok,,6466785354610667103,,,,,,
91,REF0005,ktronix,"",https://www.ktronix.com/cel4g-moto-g15-128gb-nj/p/840023280221,2026-09-18T13:02:58.050523+00:00,,,,,,sin_precio,"Página cargada sin precio identificable",547f8b97b29215e42fabc1c9b33a4998b2d8c20c2c71948bb916c0389387f9a6,"Celulares Motorola Edge y moto g: especificaciones | Ktronix",,,,,v2-2026-09
12,REF0006,ktronix,"",https://www.ktronix.com/silla-ofic-azul-neg-w-205-dp/p/7705946556798,2026-08-20T19:25:07.730168+00:00,319900.0,,,"",meta,ok,,-1011950591025480057,,,,,,
92,REF0006,ktronix,"",https://www.ktronix.com/silla-ofic-azul-neg-w-205-dp/p/7705946556798,2026-09-18T13:03:15.457427+00:00,319900.0,,,"",meta,ok,,43b6d638cd814fa906a3c61141cc7985fcf2f0a3c0d1027fd40ec52bedc6ba2a,"Silla de Oficina TUKASA W-205 Azul/Negra",,,,meta=319900.0,v2-2026-09
13,REF0007,ktronix,"",https://www.ktronix.com/mouse-log-inal-optico-m196-ng/p/097855200655,2026-08-20T19:25:19.032737+00:00,59900.0,,,"",meta,ok,,-3825048678533833589,,,,,,
93,REF0007,ktronix,"",https://www.ktronix.com/mouse-log-inal-optico-m196-ng/p/097855200655,2026-09-18T13:03:43.406373+00:00,59900.0,,,"",meta,ok,,c12d530e3ed94000adec4833c773c7ea0a1f6d43d5c6ae9328d2ee1111af41c3,"Mouse LOGITECH Óptico Inalámbrico M196 Rosado",,,,meta=59900.0,v2-2026-09
14,REF0008,ktronix,"",https://www.ktronix.com/lav-lg-cf-25kg-wm25bfxsnfl/p/8806096530627,2026-08-20T19:25:33.268324+00:00,4465900.0,,,"",meta,ok,,-1983929695341454384,,,,,,
94,REF0008,ktronix,"",https://www.ktronix.com/lav-lg-cf-25kg-wm25bfxsnfl/p/8806096530627,2026-09-18T13:03:57.105210+00:00,4311900.0,,,"",meta,ok,,c2364599bf0ef4f64db7a9927a67a76582e9b434e113a66935187fa30d8cb26d,"Lavadora LG 25kg Carga Frontal Inverter | Ktronix",,,,meta=4311900.0,v2-2026-09
15,REF0009,ktronix,"",https://www.ktronix.com/cel5g-samsung-s25-fe-128gbbl/p/8806097671466,2026-08-20T19:25:45.172658+00:00,2599990.0,,,"",meta,ok,,6052328870880194141,,,,,,
95,REF0009,ktronix,"",https://www.ktronix.com/cel5g-samsung-s25-fe-128gbbl/p/8806097671466,2026-09-18T13:04:07.617398+00:00,4399990.0,,,"",meta,ok,,bd751555ccb597d7052b7bf389586d1857ff5f374c318186c7c7c969c4c13e77,"SAMSUNG Galaxy S25 FE 512GB 5G Smartphone 5G | Ktronix",,,,meta=4399990.0,v2-2026-09
16,REF0010,ktronix,"",https://www.ktronix.com/tv-kalley-43-43gq200-fhd-qled/p/7705946480314,2026-08-20T19:26:00.917755+00:00,799900.0,,,"",meta,ok,,8044229931089731314,,,,,,
96,REF0010,ktronix,"",https://www.ktronix.com/tv-kalley-43-43gq200-fhd-qled/p/7705946480314,2026-09-18T13:04:22.304506+00:00,799900.0,,,"",meta,ok,,e4d708b52e90ca85dd766047066b1b9c8f119ca5bd31061582751f89c13ef0b3,"TV Kalley 40"" Full HD QLED Google TV | Ktronix",,,,meta=799900.0,v2-2026-09
17,REF0011,ktronix,"",https://www.ktronix.com/aud-sony-blue-ine-twf1000m6-ng/p/027242933477,2026-08-20T19:26:14.513631+00:00,1149900.0,,,"",meta,ok,,3561993177380960980,,,,,,
97,REF0011,ktronix,"",https://www.ktronix.com/aud-sony-blue-ine-twf1000m6-ng/p/027242933477,2026-09-18T13:04:34.719213+00:00,1299900.0,,,"",meta,ok,,1154f3b3c74fbca2fa1c9b08693edfb78ab8d1f077d9c13bfc9f4f454136d615,"Audífonos SONY WF1000XM6/S ANC | Ktronix",,,,meta=1299900.0,v2-2026-09
18,REF0012,ktronix,"",https://www.ktronix.com/tv-hyundai-58-hyled5816qr-4k/p/7707138059568,2026-08-20T19:26:28.260504+00:00,1649900.0,,,"",meta,ok,,-1538303170665186714,,,,,,
98,REF0012,ktronix,"",https://www.ktronix.com/tv-hyundai-58-hyled5816qr-4k/p/7707138059568,2026-09-18T13:04:49.497019+00:00,1549900.0,,,"",meta,ok,,59f460b9884e920a5e7c26dba0e3ef454cdcfe0c8c2e65b79200e990ea0d0712,"TV Hyundai 58"" 4K UHD QLED Roku TV | Ktronix",,,,meta=1549900.0,v2-2026-09
19,REF0013,ktronix,"",https://www.ktronix.com/cel5g-xiaomi-17tpr-1tbng/p/6932554447724,2026-08-20T19:26:39.640990+00:00,6999900.0,,,"",meta,ok,,-6262477403165475784,,,,,,
99,REF0013,ktronix,"",https://www.ktronix.com/cel5g-xiaomi-17tpr-1tbng/p/6932554447724,2026-09-18T13:04:59.551041+00:00,6999050.0,,,"",meta,ok,,d2012eda01b65ca796173ec6d943b4ac04ab08b639540acf49c4da985729f3f8,"Celular Xiaomi 17T Pro 1TB 5G Negro",,,,meta=6999050.0,v2-2026-09
20,REF0014,ktronix,"",https://www.ktronix.com/anillo-int-oura-r4-tit-t4-ng/p/6430060153493,2026-08-20T19:26:52.812083+00:00,1359900.0,,,"",meta,ok,,-512145087345390122,,,,,,
100,REF0014,ktronix,"",https://www.ktronix.com/anillo-int-oura-r4-tit-t4-ng/p/6430060153493,2026-09-18T13:05:12.161058+00:00,1359900.0,,,"",meta,ok,,1b57ae5a2721db1de1b52fb58b6dd7d90e886601248efd5fba1790db28aa3ce3,"Anillo inteligente OURA Ring 4 Titanio Negro Mate Talla 5",,,,meta=1359900.0,v2-2026-09
21,REF0015,ktronix,"",https://www.ktronix.com/ventilador-mesa-kalley-k-vm6b-recargable-blanco/p/7705946599634,2026-08-20T19:27:10.829916+00:00,69900.0,,,"",meta,ok,,-2313364804075492855,,,,,,
101,REF0015,ktronix,"",https://www.ktronix.com/ventilador-mesa-kalley-k-vm6b-recargable-blanco/p/7705946599634,2026-09-18T13:05:28.426203+00:00,59900.0,,,"",meta,ok,,63ea890eb47d238651f9b7420d6700a451c489b1ca3e7f76830e8f29e62d84d7,"Ventilador KALLEY Inalámbrico 4.62 Mts X Seg | Ktronix",,,,meta=59900.0,v2-2026-09
22,REF0016,ktronix,"",https://www.ktronix.com/estufa-mesa-abba-2-puestos-gas-natural-sg200-1n-gris/p/7706060014171,2026-08-20T19:27:22.218128+00:00,106900.0,,,"",meta,ok,,-1722199745633250064,,,,,,
