id_observacion,id_referencia,minorista,categoria,url,momento_utc,precio,precio_lista,moneda,disponibilidad,metodo,estado,detalle_error,html_hash,nombre,precio_referencia,descuento_anunciado,metodo_referencia,extracto,version_captura
7,REF0001,ktronix,"",https://www.ktronix.com/ipad-air-13-m4-128gb-wifi-gr/p/195950797978,2026-08-20T19:23:54.719969+00:00,4709010.0,,,"",meta,ok,,5369714549046226716,,,,,,
87,REF0001,ktronix,"",https://www.ktronix.com/ipad-air-13-m4-128gb-wifi-gr/p/195950797978,2026-09-10T13:02:13.516757+00:00,4199010.0,,,"",meta,ok,,b9d27afabb8483d58401a8b608bf146cdfcad59959dfed6975b01bc327be9dfd,"Tablet Apple M4 13 pulgadas 128GB | Ktronix",,,,meta=4199010.0,v2-2026-09
8,REF0002,ktronix,"",https://www.ktronix.com/silla-gamer-bergara-gris-dg/p/7705946585781,2026-08-20T19:24:12.520395+00:00,849900.0,,,"",meta,ok,,-7415288834950937865,,,,,,
88,REF0002,ktronix,"",https://www.ktronix.com/silla-gamer-bergara-gris-dg/p/7705946585781,2026-09-10T13:02:29.028570+00:00,552435.0,,,"",meta,ok,,c4875d3becfd3066746eba8ca39706e5546d174aa15eab1b731ca5b70f0b6bfa,"Silla Gamer TUKASA Bergara Roja",,,,meta=552435.0,v2-2026-09
9,REF0003,ktronix,"",https://www.ktronix.com/nev-hcb-nf-cs-226lt-n243miplg/p/7704353450736,2026-08-20T19:24:28.182095+00:00,1599900.0,,,"",meta,ok,,-4086278359787074982,,,,,,
89,REF0003,ktronix,"",https://www.ktronix.com/nev-hcb-nf-cs-226lt-n243miplg/p/7704353450736,2026-09-10T13:02:43.585892+00:00,1479900.0,,,"",meta,ok,,ac94892a9ef8bfc9ddcd8f67fdad9a424bcf1c629a40e5f391b44f690414ba3f,"Nevera Haceb 226L No Frost Dispensador | Ktronix",,,,meta=1479900.0,v2-2026-09
10,REF0004,ktronix,"",https://www.ktronix.com/mem-usb-king-datatravl-64gb-rs/p/740617336283,2026-08-20T19:24:44.385373+00:00,79900.0,,,"",meta,ok,,-3355551606609562166,,,,,,
90,REF0004,ktronix,"",https://www.ktronix.com/mem-usb-king-datatravl-64gb-rs/p/740617336283,2026-09-10T13:02:56.107758+00:00,79900.0,,,"",meta,ok,,a58c6b2135f29c917c52bb4df07e1aa5dd6242d63e417eddfec11333cc68bef9,"Memoria USB KINGSTON DataTraveler Exodia M 64GB Verde",,,,meta=79900.0,v2-2026-09
11,REF0005,ktronix,"",https://www.ktronix.com/cel4g-moto-g15-128gb-nj/p/840023280221,2026-08-20T19:24:54.663579+00:00,499050.0,,,"",meta,ok,,6466785354610667103,,,,,,
91,REF0005,ktronix,"",https://www.ktronix.com/cel4g-moto-g15-128gb-nj/p/840023280221,2026-09-10T13:03:07.971257+00:00,479050.0,,,"",meta,ok,,19bf03f8b9597cb47598f84376d64ac5a237b846da134dd87ddcf3d76c0ca8ab,"Descubre Celular MOTOROLA G15 128GB 4G Gris | Ktronix",,,,meta=479050.0,v2-2026-09
12,REF0006,ktronix,"",https://www.ktronix.com/silla-ofic-azul-neg-w-205-dp/p/7705946556798,2026-08-20T19:25:07.730168+00:00,319900.0,,,"",meta,ok,,-1011950591025480057,,,,,,
92,REF0006,ktronix,"",https://www.ktronix.com/silla-ofic-azul-neg-w-205-dp/p/7705946556798,2026-09-10T13:03:17.861499+00:00,259935.0,,,"",meta,ok,,9c93fe05fd0be6880a115a731a3795b091ce51051e0b2ab0f97530e7fa7c7b90,"Silla de Oficina TUKASA W-205 Azul/Negra",,,,meta=259935.0,v2-2026-09
13,REF0007,ktronix,"",https://www.ktronix.com/mouse-log-inal-optico-m196-ng/p/097855200655,2026-08-20T19:25:19.032737+00:00,59900.0,,,"",meta,ok,,-3825048678533833589,,,,,,
